ASM,Contrast,Entropy,Homogeneity,Correlation,Class
0.394669579,15.15247498,7.349214509,1.287438633,1.03E-05,wintersweet
0.775562193,20.64192869,5.739788634,1.458197546,1.00E-05,wintersweet
0.73430158,17.38590909,5.725718285,1.456056605,1.01E-05,wintersweet
0.722942601,18.17482068,5.838329844,1.437612601,1.03E-05,wintersweet
0.692117752,19.25236656,6.101212769,1.407288536,9.91E-06,wintersweet
0.65163376,17.78661593,6.228435579,1.401723519,9.91E-06,wintersweet
0.743113351,17.46280234,5.729014211,1.460007036,9.84E-06,wintersweet
0.733006285,17.37191618,5.834611131,1.43791759,9.93E-06,wintersweet
0.663430944,17.94164095,6.064069443,1.411850612,9.97E-06,wintersweet
0.549566932,25.56668057,6.870617471,1.306054091,1.05E-05,wintersweet
0.724464159,15.47709133,5.700478348,1.458884634,1.02E-05,wintersweet
0.763085687,14.3965784,5.43148522,1.477133309,1.02E-05,wintersweet
0.760299536,8.8339804,5.43175964,1.511626827,9.57E-06,wintersweet
0.52175109,15.9356005,6.788748293,1.360872154,1.03E-05,wintersweet
0.865641317,20.252696,5.769537857,1.4333805,1.05E-05,wintersweet
0.698162525,17.31463303,5.993620215,1.466373236,1.05E-05,wintersweet
0.616232568,18.45200167,6.363608798,1.406927532,1.08E-05,wintersweet
0.688923204,15.38381151,6.409198599,1.377003174,1.11E-05,wintersweet
0.670190398,20.32925563,6.021633662,1.435906992,1.05E-05,wintersweet
0.59983145,26.10998332,6.577564765,1.352634254,1.03E-05,wintersweet
0.610773149,23.11334862,6.540337916,1.380768105,1.06E-05,wintersweet
0.500840232,25.09181401,7.121474137,1.300066835,1.13E-05,wintersweet
0.530509252,12.9418432,6.406259208,1.388788193,1.05E-05,wintersweet
0.72623918,27.56585279,6.536707356,1.360893991,1.09E-05,wintersweet
0.673218018,17.87305046,6.35528339,1.412265098,1.11E-05,wintersweet
0.614045527,24.62550459,7.008344769,1.293394333,1.13E-05,wintersweet
0.890393468,53.63364262,6.452760252,1.40630325,1.02E-05,camphortree
1.080080136,39.95846539,5.0760134,1.54854168,9.56E-06,camphortree
1.096863616,42.84085279,5.565123321,1.47622077,9.53E-06,camphortree
1.052130263,62.00107798,6.093683347,1.440636634,1.03E-05,camphortree
1.190734816,37.01695371,5.403532017,1.490813748,9.55E-06,camphortree
0.800317473,56.05185988,6.768163884,1.367954091,1.01E-05,camphortree
0.85362624,35.82570267,6.376819404,1.406940381,9.88E-06,camphortree
0.761216419,41.01256255,7.154516164,1.318843778,1.01E-05,camphortree
0.517399415,30.00172227,8.123811522,1.238794199,1.07E-05,camphortree
0.787102527,72.70061093,6.989462105,1.347709458,1.02E-05,camphortree
0.709891092,58.29799625,7.370113642,1.30061785,1.01E-05,camphortree
1.097549923,48.99017098,5.609385596,1.469442458,9.46E-06,camphortree
1.102734034,45.15271893,5.5624201,1.47447953,9.43E-06,camphortree
0.958586259,49.2278847,5.813109759,1.466309211,1.01E-05,camphortree
0.899572615,56.25655338,6.401612036,1.404606417,1.04E-05,camphortree
0.929256512,50.29091118,5.821007727,1.464886769,1.00E-05,camphortree
0.857183994,62.47328607,6.601634273,1.377741033,1.02E-05,camphortree
0.98418847,61.29549312,6.10397509,1.437479912,1.04E-05,camphortree
0.768927233,92.59733528,7.224191614,1.326200022,1.03E-05,camphortree
0.572203419,38.24040867,7.440880247,1.254189379,1.00E-05,camphortree
0.697932869,66.60054003,7.290308746,1.306783964,1.01E-05,camphortree
0.840932336,32.8079608,6.113264992,1.43235109,9.96E-06,camphortree
1.016582238,30.24425563,6.189010223,1.372555979,1.05E-05,camphortree
0.878355031,68.53111551,6.602867708,1.392423952,9.85E-06,camphortree
0.676719022,93.08212677,7.561898579,1.269580404,1.06E-05,camphortree
0.480096694,72.07958924,8.662436092,1.149203008,1.06E-05,camphortree
0.625676519,67.57379691,7.812850634,1.263581673,1.08E-05,camphortree
0.676811975,78.35623019,7.653197102,1.285816515,1.06E-05,camphortree
0.683530124,28.84735822,6.853422108,1.372333146,1.01E-05,camphortree
0.543313911,22.37606964,7.441030346,1.29482139,1.02E-05,camphortree
1.05925932,272.3066743,6.705500166,1.367132407,1.07E-05,japan arrowwood
0.915547993,154.1663084,6.207427685,1.418468149,1.13E-05,japan arrowwood
0.78011083,41.96601543,6.710273016,1.382554463,1.07E-05,japan arrowwood
0.816881758,105.935048,6.995184426,1.337801472,1.13E-05,japan arrowwood
0.629083273,73.43811093,7.998920353,1.256997759,1.13E-05,japan arrowwood
0.582250644,124.983138,8.416794699,1.21227797,1.16E-05,japan arrowwood
0.677740004,109.302427,7.946228713,1.261798096,1.14E-05,japan arrowwood
0.678810896,45.01113845,7.341267304,1.313274118,1.10E-05,japan arrowwood
0.714085703,125.0979754,7.670933259,1.294707414,1.14E-05,japan arrowwood
0.668532372,97.64852794,8.106142437,1.248431129,1.13E-05,japan arrowwood
0.830538625,75.79021059,7.502500749,1.299367545,1.16E-05,japan arrowwood
0.497464517,111.2415888,9.155879896,1.127819911,1.15E-05,japan arrowwood
0.560400165,63.21652836,8.393875037,1.194080212,1.15E-05,japan arrowwood
0.81255515,100.2812907,8.089966463,1.207509454,1.27E-05,japan arrowwood
0.546255189,70.29135947,8.397684825,1.215586568,1.20E-05,japan arrowwood
0.591130326,115.0366326,8.709443634,1.175128672,1.23E-05,japan arrowwood
0.668800844,82.39323603,8.372482618,1.209531916,1.19E-05,japan arrowwood
1.020309924,80.0022769,6.713309642,1.367171291,1.15E-05,japan arrowwood
0.945735182,122.3796935,7.323352521,1.29848253,1.20E-05,japan arrowwood
0.581910499,198.1542869,8.905087308,1.165035642,1.21E-05,japan arrowwood
0.792432692,84.5014043,7.809813717,1.259967767,1.18E-05,japan arrowwood
0.826112911,95.46101856,7.91337173,1.23830421,1.22E-05,japan arrowwood
0.99814917,95.95808069,6.878053497,1.359373038,1.14E-05,japan arrowwood
1.109032349,86.52457256,6.557130206,1.370965992,1.17E-05,japan arrowwood
0.803022983,61.13221018,7.398630786,1.288744953,1.16E-05,japan arrowwood
0.799709558,128.1541055,7.809590078,1.234395182,1.27E-05,japan arrowwood
0.812279526,179.2023186,8.645767734,1.157365645,1.29E-05,japan arrowwood
0.974488542,125.0455682,7.611191402,1.245758557,1.27E-05,japan arrowwood
1.047452646,186.3270517,7.35899829,1.274684143,1.24E-05,japan arrowwood
0.915612889,111.5907496,8.028899302,1.209800709,1.27E-05,japan arrowwood
1.056431352,19.30473103,5.157517252,1.541740981,9.42E-06,sweet osmanthus
0.902087965,22.15111968,5.780459387,1.475822254,9.97E-06,sweet osmanthus
0.827664522,21.77522102,5.871711264,1.474929116,9.88E-06,sweet osmanthus
0.716096049,23.26499791,6.380777809,1.403925339,9.98E-06,sweet osmanthus
0.835565128,18.88567973,5.734405944,1.479835555,9.84E-06,sweet osmanthus
0.639358045,24.3119829,6.885420303,1.345338146,9.90E-06,sweet osmanthus
0.735633553,20.69141785,6.762069476,1.386502607,9.68E-06,sweet osmanthus
0.708983636,19.53557548,6.445345757,1.410823343,9.68E-06,sweet osmanthus
0.548096566,31.61707048,7.483887903,1.284484182,1.07E-05,sweet osmanthus
0.726893802,30.95650959,6.493312499,1.393598252,9.93E-06,sweet osmanthus
0.679483815,33.52442661,7.035199449,1.336265795,9.96E-06,sweet osmanthus
0.583865791,17.97267932,7.134358557,1.345675693,1.01E-05,sweet osmanthus
0.714273829,21.94209758,6.548554299,1.397354258,9.94E-06,sweet osmanthus
0.7741433,16.45787948,6.05372409,1.452054309,1.01E-05,sweet osmanthus
0.577100444,22.32542118,7.276679917,1.329122107,1.04E-05,sweet osmanthus
0.694406458,24.68353837,7.023654799,1.343596312,1.05E-05,sweet osmanthus
0.624130032,19.9702231,6.89371414,1.371739553,1.01E-05,sweet osmanthus
0.598148361,40.53872811,7.611121525,1.281873391,1.06E-05,sweet osmanthus
0.651953744,38.83972477,7.81257991,1.25818638,1.11E-05,sweet osmanthus
0.586681737,28.238603,7.388479408,1.30481502,1.04E-05,sweet osmanthus
0.621923428,21.67045663,6.983978551,1.344848703,1.03E-05,sweet osmanthus
0.570909578,68.04841326,8.598915944,1.160828438,1.09E-05,sweet osmanthus
0.548782564,32.30543786,7.762124451,1.263080764,1.08E-05,sweet osmanthus
0.616418919,38.99614679,7.78404417,1.239896887,1.04E-05,sweet osmanthus
0.640780254,51.60077982,8.035823251,1.237889127,1.10E-05,sweet osmanthus
0.630560444,41.67210801,7.437684386,1.288013611,1.02E-05,sweet osmanthus
0.644882725,28.29868641,7.191876588,1.32593898,1.01E-05,sweet osmanthus
0.638134403,28.51396789,7.332920475,1.313085576,1.06E-05,sweet osmanthus
0.614765871,36.00973311,7.442391892,1.299494613,1.03E-05,sweet osmanthus
0.665810396,45.67658257,7.393812622,1.306722882,1.04E-05,sweet osmanthus
2.491747264,5.914743536,0.328019775,1.951435768,8.80E-06,deodar
2.997412786,4.73736447,0.07332491,1.945339049,8.97E-06,deodar
2.159336337,5.215268974,0.586722468,1.945211016,8.70E-06,deodar
2.151657647,4.533711426,0.54972338,1.949006197,8.68E-06,deodar
2.084043283,5.059985405,0.782030083,1.933197022,8.71E-06,deodar
2.407116982,5.363855296,0.576006993,1.934448437,8.84E-06,deodar
1.964058064,4.369810259,0.675662411,1.946724034,8.56E-06,deodar
2.248751751,5.369468307,0.742715014,1.92519998,8.80E-06,deodar
2.43346044,5.061970392,0.646630988,1.924202042,8.87E-06,deodar
2.243180692,4.502376981,0.731962977,1.929313111,8.80E-06,deodar
2.400386916,4.839228524,0.481242885,1.941926875,8.79E-06,deodar
2.157948993,7.115231443,0.550128444,1.947890759,8.68E-06,deodar
2.221880464,3.919774812,0.620352272,1.939731579,8.74E-06,deodar
2.339430457,4.894666389,0.516332516,1.942000955,8.78E-06,deodar
2.386967176,5.525118849,0.597581491,1.930638329,8.81E-06,deodar
2.452397502,5.637454128,0.478077847,1.938348762,8.81E-06,deodar
2.092804056,4.872889908,0.562285489,1.949764542,8.63E-06,deodar
2.142518722,4.478265221,0.628391396,1.94199781,8.68E-06,deodar
2.049800703,5.237235196,0.60230608,1.948120338,8.61E-06,deodar
2.029732971,4.132618849,0.66451663,1.944253674,8.61E-06,deodar
2.095691221,4.413717681,0.541579789,1.951213615,8.62E-06,deodar
2.40553407,4.322981651,0.481572298,1.9402515,8.79E-06,deodar
2.009126761,4.467474979,0.617485609,1.948401935,8.58E-06,deodar
2.08397561,5.164647623,0.756325067,1.931516956,8.69E-06,deodar
2.077402528,5.37985196,0.626322615,1.945306632,8.64E-06,deodar
2.017168687,5.27323603,0.710887322,1.939537987,8.63E-06,deodar
1.90854514,4.52322769,0.818851244,1.935920524,8.56E-06,deodar
2.389382348,5.248454962,0.461709465,1.944059411,8.78E-06,deodar
2.068597782,5.612954545,0.733375877,1.936355213,8.68E-06,deodar
2.126944254,4.667429108,0.755247549,1.93192465,8.72E-06,deodar
0.997074923,7.12764387,4.276266392,1.642427227,9.78E-06,gingko
0.657525031,7.04073603,5.496756907,1.528307275,1.02E-05,gingko
0.640514005,11.89555254,6.738826847,1.396633524,9.88E-06,gingko
0.663694348,8.284487073,6.136737485,1.464043579,9.94E-06,gingko
0.479731713,6.453707256,6.181656162,1.457942496,9.90E-06,gingko
0.583164344,6.851346956,5.708769274,1.486609377,9.94E-06,gingko
0.621795323,6.971524187,5.839932041,1.485660906,1.01E-05,gingko
0.537433539,7.306215596,5.942444753,1.46058075,1.02E-05,gingko
0.612835271,7.894960384,5.69405905,1.471588893,9.99E-06,gingko
0.653113634,7.397962886,5.483678791,1.503016069,1.02E-05,gingko
0.612883535,10.29917014,6.027911687,1.419321465,1.00E-05,gingko
0.754507011,11.70665555,5.822353879,1.42498507,1.07E-05,gingko
0.811742322,9.580332569,5.573091715,1.472715768,1.03E-05,gingko
0.62301725,11.00902419,5.812836958,1.419767797,1.02E-05,gingko
0.568935649,11.545,6.334550243,1.391886267,1.03E-05,gingko
0.539309357,9.589889491,6.529989926,1.382802292,1.02E-05,gingko
0.566772285,9.996884904,6.136535438,1.412745875,1.01E-05,gingko
0.572370275,10.9793995,6.168346558,1.404762488,9.95E-06,gingko
0.790860703,10.59490096,5.578225535,1.436043208,1.04E-05,gingko
0.609119273,10.10669933,5.794675483,1.433422109,1.00E-05,gingko
0.552348317,8.431194746,5.936409634,1.424802939,9.87E-06,gingko
0.687642164,6.274209758,5.56632344,1.548114519,1.01E-05,gingko
0.60941133,7.906190575,5.950942333,1.482731734,1.03E-05,gingko
0.668615961,7.428807339,5.798011151,1.520383978,1.03E-05,gingko
0.655775704,8.089968724,5.665786068,1.506671468,1.07E-05,gingko
0.732281714,8.601265638,5.71638649,1.50987084,9.78E-06,gingko
0.593762436,8.672633445,6.315451895,1.449681918,1.04E-05,gingko
0.707036214,6.256005004,5.136580357,1.581925145,1.02E-05,gingko
0.618431295,6.988580067,5.89475835,1.503753127,1.03E-05,gingko
0.628836795,6.811630525,5.86461866,1.517590163,1.03E-05,gingko
0.442168115,4.095627606,5.952130808,1.571688085,1.01E-05,crepe myrtle
0.282941881,4.856682652,6.917689809,1.489136973,1.00E-05,crepe myrtle
0.39162733,4.974645538,6.82540287,1.500723858,9.77E-06,crepe myrtle
0.428837258,3.322773144,6.000162029,1.608593292,9.43E-06,crepe myrtle
0.39182977,4.83309633,6.338091935,1.505605966,9.79E-06,crepe myrtle
0.437215985,3.617416597,5.746728741,1.617144082,9.63E-06,crepe myrtle
0.466996017,3.496897415,5.76765371,1.611189338,9.64E-06,crepe myrtle
0.544462076,3.560929942,5.625602645,1.619533528,9.54E-06,crepe myrtle
0.48222849,3.361876564,5.506503051,1.637174131,9.56E-06,crepe myrtle
0.400124185,4.24410759,6.397715528,1.561453066,9.66E-06,crepe myrtle
0.495293251,3.774829024,5.66454249,1.605482812,9.61E-06,crepe myrtle
0.320697084,3.57794412,6.017633939,1.579631767,9.84E-06,crepe myrtle
0.484963379,3.776953711,6.02463609,1.597778545,9.40E-06,crepe myrtle
0.475804963,3.902591743,5.88025934,1.583783207,9.67E-06,crepe myrtle
0.466277145,4.164537114,5.948248643,1.581419207,9.55E-06,crepe myrtle
0.348446912,4.45559216,6.596072567,1.513512411,9.54E-06,crepe myrtle
0.372360681,3.860904921,6.128981306,1.59650251,9.76E-06,crepe myrtle
0.323149549,3.947871143,6.929374264,1.575595415,9.73E-06,crepe myrtle
0.333553416,3.637345705,6.494762558,1.561703391,9.73E-06,crepe myrtle
0.40962188,3.874036697,6.024079934,1.58419225,9.93E-06,crepe myrtle
0.415964833,4.386668057,6.263318661,1.535640189,9.49E-06,crepe myrtle
0.45914507,4.618292327,6.157713483,1.539252847,1.00E-05,crepe myrtle
0.499301066,3.619284821,5.762470514,1.625320679,9.43E-06,crepe myrtle
0.543282045,9.737310259,6.74263563,1.392562477,1.01E-05,crepe myrtle
0.472531968,3.85883236,5.79500058,1.592136211,9.57E-06,crepe myrtle
0.427450814,3.408555046,5.73304307,1.614168239,9.75E-06,crepe myrtle
0.596797675,3.613994996,5.427140881,1.641763856,9.40E-06,crepe myrtle
0.375092284,3.620050042,6.527833634,1.548490691,9.90E-06,crepe myrtle
0.513933412,3.935848624,5.696144978,1.613915644,9.80E-06,crepe myrtle
0.528933671,4.199011676,6.039716512,1.584830711,9.81E-06,crepe myrtle
1.284302735,13.19812969,3.737125799,1.672603297,9.35E-06,oleander
1.334611751,11.14178065,3.420593619,1.687459481,9.32E-06,oleander
1.231689734,12.32928899,3.777343028,1.668780953,9.37E-06,oleander
1.319437302,17.08429525,3.381118582,1.692859181,9.24E-06,oleander
1.274959868,20.80425563,4.016471561,1.620197216,9.48E-06,oleander
1.38104072,12.7322352,3.503002163,1.675064637,9.72E-06,oleander
1.402122963,14.91280234,3.767615812,1.648848355,9.63E-06,oleander
1.234058126,19.0180859,4.130299952,1.622420823,9.53E-06,oleander
1.331368798,14.32621768,3.534929358,1.680292088,9.38E-06,oleander
1.412642342,16.16989992,3.454314061,1.685287161,9.45E-06,oleander
1.54016301,10.11928274,2.945147989,1.739935149,9.18E-06,oleander
1.514007347,10.31456422,2.910601528,1.739731455,9.20E-06,oleander
1.443964543,10.43197456,3.202766862,1.707553141,9.18E-06,oleander
1.497751288,12.72460801,2.885825082,1.748609724,9.23E-06,oleander
1.530009066,15.96356964,3.242880768,1.696484845,9.47E-06,oleander
1.398103604,18.16709967,3.883000283,1.620894054,9.75E-06,oleander
1.551064129,18.24049208,3.613438413,1.659807369,9.66E-06,oleander
1.312948702,25.55077982,4.360020913,1.593983726,9.83E-06,oleander
1.373056576,19.17654087,3.834184253,1.643319627,9.58E-06,oleander
1.284455273,17.98353837,4.109600269,1.6106398,9.66E-06,oleander
1.378287616,18.10618849,3.425748407,1.682831223,9.50E-06,oleander
1.40201089,19.39168057,3.909748587,1.618157944,9.77E-06,oleander
1.46017901,10.48813803,3.212113455,1.715775462,9.38E-06,oleander
1.543664012,17.6314804,3.304105141,1.679760571,9.55E-06,oleander
1.464104051,17.59464137,3.387824743,1.691161165,9.48E-06,oleander
1.366527357,19.2841055,3.7783309,1.635654321,9.44E-06,oleander
1.455385553,12.06032944,3.264385995,1.706508306,9.36E-06,oleander
1.36764435,14.81870726,3.600893866,1.661729335,9.46E-06,oleander
2.065568486,11.08871872,3.00835708,1.670960785,9.92E-06,oleander
1.614275241,12.68171601,3.013742598,1.725800833,9.29E-06,oleander
1.507845251,7.28852377,2.288549312,1.812797097,8.93E-06,yew plum pine
1.53487939,8.007197665,2.433242392,1.800762417,9.08E-06,yew plum pine
1.524655903,10.27871977,2.443745983,1.802289901,8.90E-06,yew plum pine
1.567613827,9.938138032,2.304072772,1.81704245,8.96E-06,yew plum pine
1.554357119,10.32184946,2.677507202,1.776732918,9.02E-06,yew plum pine
1.60106236,9.62632402,2.323556519,1.810592364,9.12E-06,yew plum pine
1.596039541,9.439751877,2.461616387,1.794836069,9.05E-06,yew plum pine
1.628556881,9.211213511,2.334434565,1.806513639,8.98E-06,yew plum pine
1.613647188,10.51684529,2.541655848,1.789022256,9.21E-06,yew plum pine
1.595740848,10.09821935,2.49543011,1.793036914,9.18E-06,yew plum pine
1.631011751,11.2452648,2.4160846,1.80045589,9.13E-06,yew plum pine
1.648803886,11.00338824,2.422878418,1.800472362,9.19E-06,yew plum pine
1.690285094,9.713048374,2.223424612,1.815415162,8.98E-06,yew plum pine
1.60348291,9.918283987,2.056137132,1.827977086,8.81E-06,yew plum pine
1.752503704,8.771684737,2.160399831,1.819606962,9.05E-06,yew plum pine
1.764968646,11.60209967,2.253716195,1.805717364,9.13E-06,yew plum pine
1.59292229,11.97900751,2.383834261,1.798557213,8.97E-06,yew plum pine
1.537692923,11.72234153,2.503701289,1.799120926,8.93E-06,yew plum pine
1.663837866,9.213373645,2.090604565,1.829789001,8.96E-06,yew plum pine
1.671012816,8.531634696,2.31782258,1.810427274,9.05E-06,yew plum pine
1.752304144,9.973217264,2.490732964,1.781182509,9.23E-06,yew plum pine
1.658826303,9.047435363,2.25394603,1.811897116,9.04E-06,yew plum pine
1.659032241,9.283701001,2.25530869,1.811330281,9.04E-06,yew plum pine
1.623777177,9.925454545,2.417047678,1.80183738,9.15E-06,yew plum pine
1.99547749,7.853180776,2.579093919,1.762156252,9.57E-06,yew plum pine
1.662932041,8.632956631,2.589000849,1.779477164,9.23E-06,yew plum pine
1.659578703,9.098071309,2.515798624,1.787145554,9.10E-06,yew plum pine
1.695681132,8.636974562,2.49680091,1.785346105,9.16E-06,yew plum pine
1.84747436,8.977581318,2.455090627,1.779725627,9.22E-06,yew plum pine
1.853608636,5.534954128,1.655814371,1.869839707,8.99E-06,yew plum pine
0.6844076,20.0947352,6.028169672,1.403875616,1.01E-05,japanese flowering cherry
0.501105622,25.89605922,7.207242592,1.276664229,1.07E-05,japanese flowering cherry
0.756703323,37.03047331,6.740336824,1.299100123,1.05E-05,japanese flowering cherry
0.732551558,23.02281902,5.725137446,1.44158802,1.02E-05,japanese flowering cherry
0.590773737,28.21454754,6.827283783,1.335761105,1.02E-05,japanese flowering cherry
0.663510433,20.96281276,6.267631258,1.380376919,9.96E-06,japanese flowering cherry
0.713383247,16.88797123,6.051727449,1.406179247,1.01E-05,japanese flowering cherry
0.666887383,21.21534195,6.199506116,1.370643013,1.04E-05,japanese flowering cherry
0.787351641,24.03008132,5.769931892,1.408662396,1.03E-05,japanese flowering cherry
0.683316744,22.20061093,5.87528555,1.411774819,1.01E-05,japanese flowering cherry
0.687257905,19.89038782,5.952632189,1.406840102,1.04E-05,japanese flowering cherry
0.81147292,19.31204545,5.196152037,1.487782219,1.00E-05,japanese flowering cherry
0.684815011,21.00577982,5.996379827,1.385038466,1.03E-05,japanese flowering cherry
0.527227646,25.13386155,7.121769768,1.299247581,1.02E-05,japanese flowering cherry
0.69437235,32.28388657,6.771989926,1.320271438,1.06E-05,japanese flowering cherry
0.753135751,27.84010634,5.88233599,1.412634766,1.00E-05,japanese flowering cherry
0.863466862,19.17591326,5.920084117,1.398620182,1.03E-05,japanese flowering cherry
0.750215204,31.7892452,6.643425161,1.276508212,1.07E-05,japanese flowering cherry
0.787210246,26.25087364,6.226605306,1.34371187,1.03E-05,japanese flowering cherry
1.008788995,26.50669933,5.185533754,1.48702997,1.01E-05,japanese flowering cherry
0.770006389,27.72195163,6.235581413,1.349832999,1.03E-05,japanese flowering cherry
0.988493945,30.31735196,5.60766922,1.410612149,1.02E-05,japanese flowering cherry
0.477289687,27.09539199,7.402172811,1.219274072,1.05E-05,japanese flowering cherry
0.537932364,25.94339658,6.853435091,1.305666694,1.07E-05,japanese flowering cherry
1.700215281,14.03736864,3.26065703,1.741421928,9.07E-06,japanese flowering cherry
0.939189355,17.2352231,4.922867614,1.644889256,1.01E-05,japanese flowering cherry
0.758922495,17.15083611,5.77413629,1.520739498,1.07E-05,japanese flowering cherry
1.379421575,17.97595705,3.877733385,1.708284637,9.54E-06,japanese flowering cherry
0.776279621,16.77786489,5.450256974,1.61462934,1.05E-05,japanese flowering cherry
1.223708268,15.0400417,4.035622427,1.695502694,9.44E-06,japanese flowering cherry
0.82258498,2.921359466,4.257542347,1.749740531,9.60E-06,glossy privet
0.555509726,3.56969141,4.878789981,1.709726059,1.00E-05,glossy privet
0.576432802,3.696246872,5.32198771,1.665098643,9.74E-06,glossy privet
0.523126227,3.311530442,5.108320582,1.715097224,9.96E-06,glossy privet
0.624146913,4.112237281,5.017505693,1.676513105,1.03E-05,glossy privet
0.559545909,4.367381151,5.458700515,1.656559019,1.07E-05,glossy privet
0.630445178,4.035992494,4.955497265,1.685230186,1.02E-05,glossy privet
0.730835761,3.921640951,4.733118624,1.71169775,9.94E-06,glossy privet
0.720911772,4.089472477,4.739427385,1.699024527,1.01E-05,glossy privet
0.630689988,4.17691201,4.685296688,1.688462062,1.04E-05,glossy privet
0.5152321,4.121520017,5.602739116,1.609370853,9.78E-06,glossy privet
0.623291963,4.005665138,5.314794725,1.650835799,9.90E-06,glossy privet
0.739286342,4.007247706,4.907000099,1.667523052,9.42E-06,glossy privet
0.710100728,4.951007089,5.042138673,1.633620523,1.00E-05,glossy privet
0.608798414,3.5566201,4.934837544,1.673446021,9.60E-06,glossy privet
0.559320991,3.880002085,5.342571787,1.635845895,9.65E-06,glossy privet
0.532230737,4.189610092,5.387223832,1.6212871,9.70E-06,glossy privet
0.574544569,3.395838198,5.250565064,1.664921734,9.26E-06,glossy privet
0.49238254,3.852372811,5.619940804,1.606599058,9.51E-06,glossy privet
0.722114262,3.235865304,4.614157418,1.712625535,9.23E-06,glossy privet
0.463161089,3.727399917,5.61367991,1.617510846,9.57E-06,glossy privet
0.580146327,3.205423269,4.893533133,1.700314745,9.04E-06,glossy privet
0.66636627,4.327130942,5.024637412,1.646711427,9.65E-06,glossy privet
0.73413594,3.310485822,4.747496348,1.69357164,9.07E-06,glossy privet
0.53469881,3.051505421,5.036108071,1.695586066,9.21E-06,glossy privet
0.536082147,4.440700584,5.504808493,1.598305117,9.76E-06,glossy privet
0.613335545,4.540377398,5.065225492,1.638163891,1.03E-05,glossy privet
0.496015148,3.54131568,5.202396037,1.657716583,9.60E-06,glossy privet
0.60550018,3.658805254,5.02820901,1.680775978,9.92E-06,glossy privet
0.546953125,3.729737281,5.193085155,1.664788186,9.74E-06,glossy privet
1.461404544,8.17103628,3.328717673,1.698902397,9.43E-06,chinese toon
1.137644697,10.68492911,3.994498344,1.649875227,9.41E-06,chinese toon
1.356370569,8.543584237,3.712191291,1.649501816,9.99E-06,chinese toon
1.094673888,6.328419516,3.899201696,1.680042368,9.45E-06,chinese toon
0.995862489,7.123899083,4.226527144,1.637560541,9.55E-06,chinese toon
1.312993957,6.999678899,3.517852871,1.685169126,9.57E-06,chinese toon
0.958471707,6.530804837,4.398623234,1.635423127,9.60E-06,chinese toon
0.970071111,8.441893244,4.715502067,1.577920739,1.01E-05,chinese toon
0.972749753,6.883279817,4.346342906,1.62761569,9.42E-06,chinese toon
1.278042409,9.490275229,3.395396205,1.700808329,9.45E-06,chinese toon
1.376686765,8.062376981,3.30684416,1.728367644,9.39E-06,chinese toon
1.181938118,9.731021685,3.80878774,1.667666524,9.49E-06,chinese toon
1.156250154,9.071959967,3.961316729,1.661608904,9.37E-06,chinese toon
1.327354602,10.19145955,3.447448921,1.700608782,9.24E-06,chinese toon
1.244589224,16.44717473,4.040366081,1.619065279,9.58E-06,chinese toon
1.131527708,14.82471643,4.32791263,1.583311968,9.68E-06,chinese toon
1.30163261,10.5905859,3.856060301,1.647217879,9.75E-06,chinese toon
2.217860456,10.24216847,2.711084203,1.709214247,9.83E-06,chinese toon
1.156421632,18.45625521,4.212566217,1.600454507,9.57E-06,chinese toon
1.43202345,13.76769183,3.576156604,1.665297019,9.49E-06,chinese toon
1.534745813,15.15312969,3.752027877,1.632733463,9.62E-06,chinese toon
1.450161762,19.57442869,3.890947687,1.615779319,9.59E-06,chinese toon
1.255764783,6.051705588,3.460130319,1.733096251,9.39E-06,chinese toon
1.181368518,8.395358632,4.174839486,1.650558964,9.66E-06,chinese toon
1.57854364,8.97719141,3.91776433,1.635887056,9.92E-06,chinese toon
1.105846024,8.432260217,4.035162536,1.663953932,9.56E-06,chinese toon
1.167239234,6.5291201,3.879940511,1.69045504,9.62E-06,chinese toon
1.135254368,6.992887823,3.713426858,1.708084643,9.37E-06,chinese toon
1.245341675,9.385239783,4.181519386,1.647769839,1.00E-05,chinese toon
1.244974665,7.94851543,3.841341587,1.690480623,9.59E-06,chinese toon
1.41828252,14.0437573,3.770102127,1.655025859,8.89E-06,peach
1.007062256,23.57017306,4.840133246,1.546550732,9.45E-06,peach
0.943381085,20.0478774,5.119945212,1.524035422,9.38E-06,peach
1.003036152,18.59834862,4.892150318,1.543340413,9.13E-06,peach
1.110535577,25.40543578,4.952653405,1.536751036,9.41E-06,peach
1.084812152,22.53700375,4.613206588,1.566193943,9.27E-06,peach
0.973001425,22.62162636,5.322995205,1.511754299,9.59E-06,peach
1.307598388,30.37257506,5.026195956,1.487359641,9.95E-06,peach
1.089577515,24.55458507,5.175753339,1.515780725,9.38E-06,peach
1.182321501,29.66073394,4.489092194,1.572608221,9.43E-06,peach
1.336562594,24.90954337,4.422086361,1.572671568,9.68E-06,peach
1.205210644,33.78074646,5.016688607,1.517841757,9.54E-06,peach
1.201082361,23.49145329,4.805275475,1.536661332,9.49E-06,peach
0.997831794,20.9215367,5.127983641,1.521176433,9.61E-06,peach
1.327688549,22.31816097,4.598199114,1.550651807,9.74E-06,peach
1.170124642,23.21883862,4.862570489,1.540290668,9.66E-06,peach
0.875879865,20.86347373,5.576517466,1.485556558,9.54E-06,peach
0.737642451,22.67141159,6.165561221,1.412208845,9.70E-06,peach
1.046192991,25.95711009,5.716724515,1.43015637,9.78E-06,peach
