ASM,Contrast,Entropy,Homogeneity,Correlation,Asp Ratio,Form Factor,Narrow Factor,Rect,PRD,PRLW,Class
1.756311528,9.619178482,4.001121806,1.549376752,9.09E-06,0.93314344,0.030452076,1.744378828,0.553149855,4.572514954,3.850173217,castor aralia
1.792353604,12.06342264,4.115306883,1.540511277,9.03E-06,0.779567236,0.029467625,1.952832462,0.581499209,4.43058524,3.790227331,castor aralia
1.794556353,9.83066618,4.01474067,1.553325253,9.03E-06,0.849807228,0.030587829,1.826710358,0.562767668,4.526173522,3.79834877,castor aralia
1.71379729,8.201722269,4.076729262,1.556686817,8.96E-06,0.872124226,0.031631946,1.846361875,0.57757661,4.290681209,3.69051317,castor aralia
1.987522392,8.23433382,3.303879642,1.612049927,8.90E-06,0.792183417,0.03302508,1.765585701,0.520546742,4.853404852,3.787726527,castor aralia
1.990163958,9.629797748,3.579002351,1.59238279,8.87E-06,0.834684476,0.0296481,1.794193959,0.615534673,4.515904472,3.686167676,castor aralia
1.933401475,10.1456005,3.646297518,1.579258907,8.91E-06,0.840342703,0.029977477,1.727988561,0.556026537,4.889738359,3.85819536,castor aralia
1.691684029,12.61855713,4.225581889,1.516908203,8.99E-06,0.787091924,0.023403894,1.852226123,0.634737499,4.992891475,4.073096463,castor aralia
1.501879891,11.6707965,4.507358236,1.479867333,8.88E-06,0.771313767,0.028430155,1.972539869,0.583317575,4.482461057,3.850152219,castor aralia
1.510388214,9.955948707,4.838460221,1.47706616,8.92E-06,0.689730235,0.029279185,2.173347124,0.606872564,4.156263043,3.687177215,castor aralia
1.485160746,8.420613011,4.624253261,1.500735528,9.15E-06,0.772341577,0.02930624,2.112137628,0.513761655,4.390481813,4.041070107,castor aralia
1.576246329,11.4995392,4.596540792,1.493328792,9.15E-06,0.867524249,0.030865542,1.873540702,0.552610919,4.387825734,3.818808466,castor aralia
1.724305871,9.411052961,4.090202447,1.542226968,8.96E-06,0.885116747,0.029884592,1.784103602,0.577306519,4.53578811,3.79957599,castor aralia
1.565137713,17.07897415,4.862570928,1.459641629,9.16E-06,0.8108009,0.031407507,1.920017484,0.551010748,4.396842805,3.779981227,castor aralia
1.364695682,18.20980192,5.437905119,1.399631897,9.15E-06,0.72178129,0.032318114,1.961318731,0.540787576,4.539548475,3.732402483,castor aralia
1.435103091,14.3266201,5.095673775,1.437709507,9.25E-06,0.772516675,0.032091751,1.853866452,0.595547203,4.439282867,3.586813511,castor aralia
1.462700428,14.60251877,5.028040289,1.444584918,9.25E-06,0.754342554,0.026759893,1.912622693,0.583991195,4.815496343,3.960267956,castor aralia
1.527332862,15.29613636,4.842316969,1.461057085,9.17E-06,0.716324136,0.027956729,1.883205158,0.622422192,4.756219151,3.738262268,castor aralia
1.822061525,9.260756881,3.870446316,1.561166707,8.83E-06,0.701484744,0.029061551,1.986158366,0.582720212,4.619421304,3.782610449,castor aralia
1.559175536,18.0382402,4.781618955,1.455238256,9.14E-06,0.87699606,0.029581209,1.818465962,0.545081832,4.624419113,3.929132235,castor aralia
1.583324141,11.87495517,4.554903857,1.489850714,9.13E-06,0.737252732,0.033522458,1.894103784,0.573497948,4.434597121,3.564604323,castor aralia
1.290713795,20.55735405,5.562981982,1.375496941,9.42E-06,0.767913447,0.028772012,1.964039651,0.60229304,4.41371791,3.765356471,castor aralia
1.057593364,15.11662636,5.997581497,1.340169524,9.33E-06,0.713500303,0.032781786,2.048692943,0.541007388,4.339184774,3.701646923,castor aralia
2.519904473,5.738792744,2.103560657,1.726269356,8.42E-06,2.170890412,0.034269815,1.147671583,0.463504264,4.692244932,3.686845768,goldenrain tree
1.913369718,11.92908674,3.807991956,1.561457043,8.75E-06,1.889147851,0.033364205,1.095311067,0.510823288,5.088078648,3.644076392,goldenrain tree
1.68800163,8.311791076,4.102854772,1.536932806,8.67E-06,1.974735476,0.034910137,1.079544007,0.45716134,5.217886905,3.739345449,goldenrain tree
2.134524973,6.190813178,3.091819858,1.641639462,8.51E-06,2.05790896,0.035031455,1.058500667,0.485677544,5.048852553,3.596544433,goldenrain tree
1.754383024,4.153776063,3.620382645,1.613446661,8.54E-06,1.870583081,0.029579119,1.03808627,0.512525838,5.720415165,3.869616065,goldenrain tree
1.945384787,5.359532944,3.473964883,1.620472422,8.51E-06,2.285152454,0.028522829,1.239565082,0.533799118,4.325017319,3.729209961,goldenrain tree
1.966981086,3.536098832,3.042673067,1.682012586,8.52E-06,1.978533349,0.030585542,1.126967583,0.483654712,5.186699519,3.88278569,goldenrain tree
2.477647408,3.136878649,1.975159958,1.761126751,8.29E-06,2.225204179,0.032856732,1.191640003,0.473014998,4.512532602,3.710035623,goldenrain tree
2.254279821,4.082583403,2.461933699,1.715367152,8.38E-06,2.386822845,0.02915765,1.174943631,0.506289376,4.534163839,3.754412145,goldenrain tree
2.417027001,3.677468724,2.181076193,1.738849364,8.29E-06,2.189453083,0.03186041,1.151909195,0.496026099,4.666980552,3.690401867,goldenrain tree
2.335183804,4.734972894,2.538788529,1.704986407,8.41E-06,2.118713701,0.032495531,1.14876704,0.504793666,4.669422036,3.644113221,goldenrain tree
2.683544231,3.86704754,1.735796415,1.765392503,8.26E-06,1.771854686,0.036314171,1.130398374,0.478223389,5.043139146,3.644098589,goldenrain tree
2.07916444,6.083582152,3.242091707,1.634558873,8.53E-06,2.48880743,0.027768639,1.078301932,0.513721726,4.921785745,3.785971877,goldenrain tree
1.825790168,12.4924166,3.999828238,1.543038133,8.60E-06,2.227553598,0.029116205,1.029819514,0.516866561,5.303568736,3.769502351,goldenrain tree
2.093155761,5.168573812,3.006140227,1.659054597,8.33E-06,2.523464055,0.026612991,1.155764339,0.521906522,4.621563699,3.825476257,goldenrain tree
2.215548613,9.47470392,3.037959076,1.633769098,8.45E-06,2.456879213,0.031192751,1.116410418,0.510506466,4.528524859,3.593190455,goldenrain tree
2.613003944,3.814972894,1.869043736,1.757657847,8.20E-06,1.9492361,0.03102025,1.133455086,0.504149187,5.053139423,3.78547604,goldenrain tree
2.274114866,5.658040033,2.633154472,1.692982645,8.38E-06,2.345802808,0.030965789,1.083463482,0.494705284,4.868841338,3.698546309,goldenrain tree
2.514599429,4.519013761,2.130873087,1.737781042,8.33E-06,2.387234567,0.027842934,1.120682657,0.524189409,4.780443383,3.775727576,goldenrain tree
2.506358521,5.529067973,2.159609602,1.735224877,8.28E-06,2.520970868,0.033122615,0.996474569,0.514026879,4.843894179,3.455940538,goldenrain tree
2.522262107,4.872658465,2.103754624,1.741878583,8.30E-06,2.408748641,0.031705191,1.094591659,0.521549508,4.577613967,3.540689187,goldenrain tree
2.395938947,4.527337364,2.338994973,1.729552887,8.33E-06,2.348494672,0.029245794,1.159810283,0.516203857,4.579055644,3.724799007,goldenrain tree
2.013568187,8.854226439,3.410900393,1.595032836,8.54E-06,1.857782396,0.031590865,1.134201371,0.47161929,5.299511926,3.907434694,goldenrain tree
2.085057435,5.107533361,3.068850497,1.649210174,8.38E-06,2.415873087,0.030677499,1.176482854,0.499586628,4.417351506,3.67552982,goldenrain tree
1.888018577,5.807235196,3.505375409,1.611377099,8.48E-06,2.153824066,0.028614875,1.16759802,0.523540481,4.767936638,3.801864092,goldenrain tree
2.074699369,9.927183069,3.298509212,1.606888732,8.63E-06,1.893032192,0.041149856,1.145071275,0.495905673,4.443291281,3.329216495,goldenrain tree
2.230350357,9.489683069,3.013990537,1.642066538,8.54E-06,2.305466294,0.030012306,1.079969119,0.508016226,4.938792744,3.720130567,goldenrain tree
1.656419879,9.457987907,4.391874456,1.540087533,8.62E-06,2.136275304,0.034428801,1.142691228,0.512825734,4.506056605,3.507264976,goldenrain tree
1.880673705,11.09446831,3.913703434,1.563387532,8.51E-06,2.296220679,0.035185718,1.009197816,0.490415377,4.977962668,3.499655388,goldenrain tree
2.114996337,10.05066722,3.269005567,1.612797971,8.40E-06,2.520862027,0.026562421,1.258017619,0.558957887,4.108803439,3.700855759,goldenrain tree
2.732867427,12.70579128,1.887265077,1.734469252,8.40E-06,3.484602204,0.037827206,0.974106667,0.470512234,4.122202168,3.120075362,chinese cinnamon
2.601766009,6.282918057,2.116138082,1.737887547,8.42E-06,2.836835253,0.046274878,1.038781955,0.502680729,3.747483992,2.878227687,chinese cinnamon
2.349767074,14.62478941,2.787198098,1.648282217,8.59E-06,3.099107433,0.035778344,0.984834725,0.490793259,4.352701844,3.240929646,chinese cinnamon
2.744790293,10.14690888,1.721291319,1.748243185,8.35E-06,2.11431895,0.048624201,1.140349523,0.450346872,4.075462945,3.155166979,chinese cinnamon
2.596541102,11.32375417,2.13115221,1.710455018,8.46E-06,2.671374734,0.047209045,1.043898191,0.469414142,3.937166255,2.990528864,chinese cinnamon
2.275812431,11.65752606,2.862534045,1.641303751,8.62E-06,2.601820666,0.046031477,1.031784365,0.476495445,4.057098437,3.023846637,chinese cinnamon
2.195076626,15.75162636,3.296931656,1.60767358,8.77E-06,2.757762824,0.040093678,0.99192676,0.474774515,4.40007713,3.203077475,chinese cinnamon
2.446043402,8.078178691,2.386266552,1.692062303,8.41E-06,2.996903755,0.033557828,0.972889665,0.483259222,4.662437393,3.401149393,chinese cinnamon
2.832063362,7.108250626,1.57961324,1.770044076,8.33E-06,2.641346913,0.054087928,1.22753464,0.426583051,3.299905849,2.938317311,chinese cinnamon
2.338314279,9.547414512,2.709687353,1.664152655,8.66E-06,2.879526362,0.045434195,1.13448447,0.510712424,3.410054209,2.871456158,chinese cinnamon
2.50729673,15.58396685,2.447649619,1.695654105,8.67E-06,3.605874101,0.040650473,1.153754331,0.470548378,3.300246899,2.98097458,chinese cinnamon
2.344595702,24.04135008,3.007052274,1.638635645,8.67E-06,3.333180337,0.041016594,1.051609443,0.474636415,3.73298111,3.019689695,chinese cinnamon
2.747859752,9.56101543,1.773662677,1.758815596,8.42E-06,3.822062429,0.031683054,0.964541252,0.476888413,4.314280748,3.298330397,chinese cinnamon
2.233662266,19.96992077,3.055135285,1.62385739,8.82E-06,3.221835096,0.036708478,1.042957569,0.475828792,4.041784558,3.216931718,chinese cinnamon
2.344016634,20.20113636,3.034010366,1.63557188,8.65E-06,3.649485453,0.029888523,1.006059198,0.489373414,4.302176587,3.397336085,chinese cinnamon
2.204546843,15.73393036,3.20957662,1.618014683,8.78E-06,3.652876908,0.032544151,0.995395785,0.466016019,4.268249419,3.335485536,chinese cinnamon
2.087193188,16.80421184,3.464163777,1.586536719,8.79E-06,3.231905756,0.032151303,0.992328934,0.476487396,4.528871566,3.432166594,chinese cinnamon
1.678291229,16.93575688,4.403078063,1.492683777,9.11E-06,2.884694656,0.033118264,1.035022932,0.45743093,4.621719248,3.552192509,chinese cinnamon
2.074404444,18.33793578,3.465380692,1.577720416,8.85E-06,2.884545476,0.037923328,1.044831468,0.468771398,4.226503999,3.279175861,chinese cinnamon
2.480434237,9.635419099,2.20313279,1.713537941,8.61E-06,2.958958425,0.042860181,0.946707815,0.460535083,4.370752815,3.092645423,chinese cinnamon
1.901745631,14.56489366,3.72251434,1.570668082,8.92E-06,2.525787565,0.03155063,1.029375469,0.46874633,5.026374173,3.706545269,chinese cinnamon
2.010203871,18.28693078,3.646353687,1.573294901,8.94E-06,3.203258435,0.036930275,1.036922591,0.46105003,4.129451567,3.263206807,chinese cinnamon
1.994192631,22.57825271,3.740865939,1.557882413,9.07E-06,2.793176802,0.040518629,0.955784209,0.470140631,4.535755868,3.192308562,chinese cinnamon
1.819634936,24.89649291,4.428334233,1.507983011,9.09E-06,2.508095953,0.037908678,1.081135011,0.473605432,4.358834068,3.369170208,chinese cinnamon
1.867618959,21.3957819,4.190493887,1.529314801,9.06E-06,2.584678676,0.034876847,1.095488538,0.46338514,4.466313675,3.527876605,chinese cinnamon
1.945338739,18.94399917,3.763137207,1.560493745,8.98E-06,2.984508577,0.043349727,0.98141237,0.46977523,4.133080033,3.038249309,chinese cinnamon
2.159784432,14.45793369,3.214027259,1.616519976,8.89E-06,3.27181408,0.041108008,0.983501966,0.460853371,4.084001172,3.076361479,chinese cinnamon
2.165633803,22.7434633,3.321892591,1.600596234,8.92E-06,3.305303329,0.034558271,1.159669463,0.482735347,3.672227366,3.269424781,chinese cinnamon
1.624999693,18.57588824,4.460958441,1.474334892,9.09E-06,2.819461029,0.034442904,1.184965709,0.485026974,3.888466302,3.401325032,chinese cinnamon
1.747186764,14.36366555,4.104208007,1.528033481,8.93E-06,2.834092339,0.04167355,1.189060828,0.475040188,3.55053262,3.120678343,chinese cinnamon
3.010785547,7.299810259,0.969207253,1.82854906,8.17E-06,3.688254058,0.043280243,1.04958308,0.43079418,3.63323095,2.999987993,anhui barberry
2.363928097,4.276098832,2.631307182,1.721346786,8.82E-06,3.065189419,0.048550064,0.9068511,0.434847963,4.334826621,2.964041277,anhui barberry
2.034166991,3.391612802,3.16410409,1.703997836,8.80E-06,2.807508233,0.049280307,0.90282232,0.473014608,4.329753935,2.882343197,anhui barberry
2.491564768,4.250752711,2.140602233,1.745177996,8.61E-06,3.102706344,0.048568142,1.117374674,0.457419624,3.40877001,2.880492607,anhui barberry
2.451985263,3.654322352,2.181188572,1.74630741,8.56E-06,3.161544168,0.046857275,1.041451436,0.474153371,3.622958967,2.866468566,anhui barberry
2.335312737,3.400629691,2.251247936,1.744684597,8.60E-06,3.520105148,0.043648984,1.012655488,0.430516216,3.839535034,3.027941316,anhui barberry
2.642977735,11.36938282,2.182881772,1.742316264,8.78E-06,2.841949053,0.04904938,0.943306721,0.446677918,4.248395337,2.964439142,anhui barberry
2.65951493,8.021880734,1.740917208,1.769383929,8.39E-06,3.108376002,0.044974118,1.135372898,0.435036773,3.571497851,3.067978275,anhui barberry
2.658507212,3.511674312,1.619964745,1.788261394,8.43E-06,3.252701712,0.047215924,1.173790259,0.453979776,3.226449564,2.896641163,anhui barberry
2.655818808,2.643090075,1.515011,1.802414141,8.33E-06,3.197924345,0.045465767,1.107111997,0.442515268,3.560967099,3.003261134,anhui barberry
2.578250525,6.101970392,2.020566001,1.743434546,8.67E-06,3.057066127,0.047902369,1.038071042,0.43479662,3.817674784,2.986199045,anhui barberry
2.50742766,4.469947873,2.013523042,1.750726134,8.56E-06,3.128364335,0.047520489,1.029411961,0.440768724,3.794952034,2.960293759,anhui barberry
2.374128043,4.038163053,2.274057789,1.734325349,8.64E-06,3.206015786,0.045157046,1.121509155,0.446428812,3.5073207,2.998286019,anhui barberry
2.459931766,10.09580692,2.536792329,1.698444323,8.92E-06,3.411226881,0.044088329,1.104482432,0.451470154,3.474637811,2.967697041,anhui barberry
2.416155204,8.887041284,2.477924587,1.692584479,8.89E-06,3.378403834,0.044478793,1.105306927,0.450410895,3.477606086,2.965917215,anhui barberry
2.457233025,8.151673269,2.43027718,1.710101584,8.83E-06,2.922802766,0.04926082,1.07275553,0.444488965,3.684836097,2.945248706,anhui barberry
2.44786282,4.475302335,2.106411725,1.739557287,8.62E-06,3.313065825,0.045549,1.076502688,0.44991318,3.565053634,2.947984291,anhui barberry
2.695790229,6.604397415,1.737712543,1.761817196,8.62E-06,3.325852261,0.045996168,1.015066244,0.459475609,3.715883429,2.899931486,anhui barberry
2.694203144,6.298851126,1.71564349,1.773038042,8.34E-06,4.642606095,0.031049754,1.023279042,0.4640883,3.778292786,3.181059497,anhui barberry
2.704685025,6.502981651,1.715980239,1.769361742,8.35E-06,4.652414869,0.031391593,1.088132339,0.466270901,3.521707093,3.154128297,anhui barberry
2.834546309,3.590401376,1.307713595,1.812140994,8.34E-06,4.116318453,0.040263163,0.970651063,0.451596102,3.765766139,2.940816173,anhui barberry
2.976731696,2.142151793,0.90138534,1.850045163,8.15E-06,4.116318453,0.040140954,1.32952907,0.497854972,2.622420962,2.805121282,anhui barberry
3.217119637,2.236068599,0.463375958,1.885075906,8.04E-06,4.985215878,0.03251948,1.065920107,0.46035063,3.434133653,3.048919783,anhui barberry
3.223335636,4.682108007,0.589131362,1.860806293,8.09E-06,4.979739271,0.031108368,1.018474596,0.46792946,3.646848244,3.093087802,anhui barberry
3.145941917,2.35763553,0.600956123,1.87096969,8.10E-06,4.033628912,0.038917091,1.115957001,0.45045674,3.369828809,3.013492019,anhui barberry
2.934714408,3.469310884,1.08067932,1.833525848,8.25E-06,4.690712821,0.034521547,1.084168533,0.464043087,3.364801919,3.006965716,anhui barberry
3.175538109,2.322770017,0.533108282,1.880394864,8.06E-06,4.42222411,0.035957939,1.104269315,0.491293416,3.239938391,2.917931151,anhui barberry
3.13628951,2.29022206,0.5784825,1.873813113,8.08E-06,4.576175606,0.035698764,1.027439351,0.456568912,3.563794917,3.004935391,anhui barberry
3.077005107,3.13772206,0.812544736,1.856388205,8.14E-06,4.318806162,0.034330331,1.104805274,0.50226139,3.316870484,2.975526357,anhui barberry
3.389600118,1.687848207,0.046274975,1.910555926,7.95E-06,4.930792372,0.034361426,1.101116312,0.446394452,3.302276721,3.023087061,anhui barberry
1.387366029,13.10359258,5.402055653,1.440600602,9.11E-06,1.78362824,0.053683484,1.116218797,0.46687598,4.237184614,3.030538632,big fruited holly
1.665410041,16.52287948,4.864410719,1.496246532,9.24E-06,1.618494949,0.055357345,1.222367837,0.466786938,4.000326484,3.022434928,big fruited holly
1.518247812,15.73937031,5.29841739,1.462685362,9.09E-06,1.745701198,0.050499923,1.179050616,0.491148026,4.07597052,3.055484749,big fruited holly
1.369770607,16.78849041,5.619092092,1.421772141,9.31E-06,1.420235043,0.060477511,1.276330622,0.4469651,3.998737872,2.994944677,big fruited holly
1.245692369,13.71640325,5.903827891,1.409557354,9.50E-06,1.742752048,0.052841756,1.215632329,0.450958307,4.036669022,3.117987981,big fruited holly
1.151561203,20.6971226,6.299603158,1.354239125,9.68E-06,1.648709488,0.056364088,1.299923446,0.453007579,3.749351689,3.033777779,big fruited holly
1.522760944,14.31024187,4.915028145,1.473633369,9.20E-06,1.738903243,0.056900932,1.178319558,0.465829184,3.95299411,2.957249591,big fruited holly
0.981067823,16.13824854,6.755249606,1.329026922,9.93E-06,1.359749455,0.061343975,1.301938637,0.454442235,3.945070216,2.959635663,big fruited holly
0.955345446,13.86666597,6.718295723,1.334878953,9.83E-06,1.372418888,0.057783432,1.283043927,0.442457381,4.16080863,3.088265149,big fruited holly
1.045712824,8.553817765,6.053053022,1.398634679,9.40E-06,1.361558441,0.055106112,1.286925584,0.420743699,4.373405299,3.244970485,big fruited holly
1.053062557,19.5559633,6.655674383,1.337993244,9.65E-06,1.552494229,0.052168526,1.193626911,0.445930302,4.408375982,3.200460376,big fruited holly
0.968369169,14.10382611,6.623485251,1.334193908,9.36E-06,1.595241651,0.04777621,1.167546516,0.469286738,4.528846266,3.250202714,big fruited holly
0.780085001,11.51449541,7.109554143,1.32653593,9.75E-06,1.509627871,0.04841397,1.173495986,0.473119098,4.5826095,3.23485662,big fruited holly
0.777707634,14.53911802,7.302066904,1.295426545,9.78E-06,1.513598013,0.046730064,1.172593704,0.470828919,4.67323277,3.299739806,big fruited holly
0.909673237,15.9765784,6.682995761,1.328024949,9.78E-06,1.712683589,0.055479789,1.121737891,0.433042975,4.39478002,3.112479702,big fruited holly
0.883669426,10.76006568,6.983685113,1.402942168,1.06E-05,1.385555586,0.059384877,1.272647392,0.451702981,4.075824944,3.012714845,big fruited holly
1.128553523,11.65297957,6.4531758,1.441404673,1.03E-05,1.607292289,0.057272074,1.116393254,0.483909447,4.244063366,2.920816034,big fruited holly
1.090806075,8.81147623,6.019703021,1.489993942,9.87E-06,1.608931774,0.058286024,1.146663943,0.455206955,4.22093213,2.984828835,big fruited holly
0.998142359,8.470479566,6.298640149,1.456529785,1.01E-05,1.612551091,0.058482007,1.178923248,0.4699944,4.029027692,2.93180091,big fruited holly
0.842270057,9.148115096,6.76126011,1.423041105,1.06E-05,1.692701991,0.061573551,1.012631343,0.472074846,4.452007136,2.833997291,big fruited holly
0.609223237,10.02758549,7.568727515,1.354991137,1.08E-05,1.670156841,0.059368174,1.03585919,0.465521909,4.493386141,2.911353556,big fruited holly
0.719449399,11.61430776,7.257747428,1.365784278,1.07E-05,1.63093405,0.066659962,1.049205118,0.419943952,4.460599205,2.901215849,big fruited holly
1.17338271,13.30654921,6.275051256,1.444568997,1.02E-05,1.517753463,0.064576945,1.102958196,0.456916999,4.284330117,2.848590421,big fruited holly
0.886951462,9.301561718,6.758820475,1.444407438,1.05E-05,1.756592573,0.059553563,0.990684342,0.453560815,4.634016117,2.9254407,big fruited holly
0.989573543,11.34818599,6.704998603,1.42486372,1.07E-05,1.83738734,0.057984095,0.989419451,0.459783969,4.56654607,2.925838703,big fruited holly
0.761005197,11.06610717,7.234412079,1.371710244,1.12E-05,1.815254115,0.057551426,1.026349763,0.465000659,4.420598494,2.92547429,big fruited holly
0.864482143,12.45634696,6.856987371,1.413509117,1.05E-05,1.810000793,0.056265393,1.161071424,0.472981065,3.924272225,2.934880249,big fruited holly
1.622240384,11.72048582,4.63212599,1.50939064,9.12E-06,1.77783806,0.055584611,1.121546435,0.466059789,4.154689193,2.98222959,big fruited holly
1.572021514,16.61575063,5.003457569,1.483122862,9.23E-06,1.672867286,0.055851267,1.215498057,0.470506358,3.923880055,2.985067013,big fruited holly
1.091224225,10.20174729,6.399484372,1.442581683,1.01E-05,1.494275173,0.058616343,1.168965419,0.472339967,4.205777948,2.945331759,big fruited holly
2.205205024,73.58878962,4.093709881,1.555863536,8.98E-06,1.834031007,0.013033389,1.118957423,0.49444696,8.220430633,5.952648065,japanese cheesewood
2.38455324,57.46989366,3.519045828,1.605931737,8.71E-06,2.417594221,0.015110959,1.120365461,0.515554875,6.503769249,5.154514294,japanese cheesewood
2.114525906,68.21913365,4.408343483,1.532962154,8.99E-06,2.676739439,0.015233524,1.09341239,0.537376464,6.178363399,4.9181377,japanese cheesewood
2.050423149,95.83565263,4.650192653,1.506550015,9.27E-06,2.279997195,0.011335043,1.086687987,0.523141195,7.914198398,5.978230278,japanese cheesewood
2.023283297,100.4836405,4.809182822,1.498700594,9.17E-06,2.629283325,0.006499666,1.102690239,0.503735615,9.774193621,7.808200957,japanese cheesewood
2.21255273,66.49264804,4.044710006,1.560617824,9.03E-06,2.621223544,0.016457235,1.142410505,0.512583788,5.886605272,4.867834764,japanese cheesewood
1.881766283,56.40121664,4.965970551,1.472057038,9.33E-06,2.296601006,0.014128303,1.121288955,0.504399246,6.971198758,5.445580384,japanese cheesewood
1.601027321,95.08038782,6.125945907,1.36603503,9.49E-06,2.052740662,0.015390916,1.043077464,0.491110969,7.696518994,5.398275957,japanese cheesewood
2.018391855,55.70733215,4.543303916,1.511940221,9.01E-06,2.111885287,0.011984472,1.153622106,0.50745679,7.648781932,5.988286826,japanese cheesewood
2.011727408,15.84930046,4.210378205,1.559144916,9.19E-06,2.307244903,0.018586932,1.123895679,0.507846743,6.029162029,4.727268784,japanese cheesewood
1.585224955,62.10847998,6.010103356,1.391092116,9.51E-06,1.787841152,0.003993356,1.132556387,0.527866049,14.38284591,10.4463739,japanese cheesewood
2.065213833,43.71210175,4.23753875,1.534681054,9.00E-06,2.609244923,0.017833078,1.127491943,0.517841887,5.713699339,4.657247559,japanese cheesewood
1.589842737,28.88500834,5.429668919,1.431680704,9.34E-06,1.695535258,0.013920299,1.140684329,0.506135053,8.020909652,5.755073942,japanese cheesewood
2.059703027,38.81028774,4.318377029,1.533445125,9.00E-06,2.596579114,0.014170072,1.141925598,0.518829857,6.338155586,5.225317038,japanese cheesewood
1.974187644,51.82616347,4.624347392,1.505338588,9.07E-06,2.018314231,0.008344244,1.163834287,0.519973915,9.18184986,7.145714587,japanese cheesewood
1.641954091,60.2860196,5.755342833,1.402960983,9.50E-06,2.088440795,0.014161574,1.115957666,0.478822437,7.530055673,5.682360657,japanese cheesewood
1.845090372,96.04559633,5.287038412,1.452144162,9.44E-06,2.318529921,0.009078686,1.078282912,0.517999189,8.881470785,6.690900652,japanese cheesewood
1.773603509,62.0345048,5.340971892,1.443850803,9.44E-06,2.360719468,0.013779177,1.089971896,0.507631713,7.139642977,5.466431557,japanese cheesewood
2.165153599,38.78646268,4.054579674,1.565162079,8.96E-06,2.134197157,0.016820038,1.053099927,0.483550841,7.207399488,5.168403381,japanese cheesewood
2.202248922,30.92145121,3.835142505,1.578884335,8.87E-06,2.639445841,0.02090959,1.124488481,0.489588367,5.410037855,4.411972624,japanese cheesewood
1.65455715,54.8041055,5.555012665,1.408115761,9.32E-06,2.099183416,0.013114474,1.132897192,0.50642505,7.475690045,5.73647221,japanese cheesewood
1.857675938,37.70895746,4.915853114,1.483245823,9.20E-06,1.746991473,0.013537647,1.151942249,0.495617391,8.018239835,5.874125533,japanese cheesewood
1.942551893,34.69393766,4.643054902,1.508051005,9.20E-06,2.330410992,0.009170862,1.103797887,0.510042941,8.677322256,6.702085647,japanese cheesewood
1.899876125,56.38054837,4.902933282,1.480783084,9.19E-06,1.935467603,0.009650695,1.06786273,0.479261052,9.89751707,6.968676484,japanese cheesewood
2.099261104,43.46116451,4.238708584,1.538978404,8.96E-06,2.419417018,0.011057931,1.12535262,0.519820417,7.535158738,5.999840349,japanese cheesewood
1.716223938,41.6758726,5.314430894,1.447842196,9.74E-06,2.119520939,0.010470529,1.107717904,0.509802652,8.487242706,6.387716064,japanese cheesewood
1.613151092,42.53071726,5.61836794,1.409345934,9.49E-06,2.162821569,0.018955811,1.124735459,0.488582165,6.282019438,4.831652185,japanese cheesewood
1.851208156,57.02432027,5.008950256,1.466770919,9.32E-06,2.239662536,0.010544092,1.12211431,0.510445888,8.116936716,6.296686521,japanese cheesewood
1.979237515,59.19983736,4.717446854,1.501434866,9.05E-06,2.068353095,0.00972807,1.162555692,0.492883664,8.637505671,6.76895236,japanese cheesewood
2.144999197,52.72087156,4.270000616,1.547440805,9.01E-06,2.383607954,0.010523844,1.120529938,0.498511166,7.980580254,6.299596348,japanese cheesewood
1.50069471,16.72799833,4.782127495,1.464735514,9.03E-06,1.99733769,0.048360042,1.153295311,0.483405037,4.012682548,3.083835135,wintersweet
1.314850458,18.57853837,5.347212704,1.415562225,9.55E-06,1.771196034,0.053083691,1.18502843,0.485970078,3.947776829,2.990065799,wintersweet
1.124916025,18.41803795,5.971545904,1.360616989,9.70E-06,1.732135311,0.055977548,1.230504997,0.46641479,3.821489038,2.981230877,wintersweet
1.148951996,16.87062761,5.820524755,1.364420933,9.49E-06,1.79274652,0.055749931,1.157710342,0.461329184,4.022657079,2.989511947,wintersweet
0.775617661,14.1532402,6.768812119,1.288102686,9.89E-06,1.623549616,0.054991466,1.175923405,0.438591698,4.297445038,3.127271947,wintersweet
1.532272049,20.38211218,4.905452232,1.458489276,9.37E-06,2.005360246,0.052436955,1.127295976,0.481940589,3.940491172,2.964040816,wintersweet
1.451500812,16.53021997,4.916321117,1.456999575,9.44E-06,1.802383812,0.050384103,1.184573351,0.493495112,3.987734248,3.038140325,wintersweet
1.410755841,17.74578399,5.049833324,1.438733207,9.60E-06,1.703302375,0.059954433,1.16521528,0.458909649,3.964365671,2.910562999,wintersweet
1.335644638,18.34737698,5.344295212,1.408072537,9.29E-06,1.841632314,0.054167827,1.082019055,0.476726183,4.237975287,2.97186018,wintersweet
1.228233284,17.03247081,5.509993081,1.402728564,9.29E-06,1.83679089,0.049506161,1.17298439,0.473870642,4.106940216,3.119198451,wintersweet
1.459454042,16.74820684,4.929500056,1.46055393,9.24E-06,2.050704905,0.056200284,1.176278859,0.464039411,3.676134861,2.906730027,wintersweet
1.377197056,16.53621977,5.086792169,1.438307801,9.27E-06,2.007586053,0.054020526,1.126940724,0.476861075,3.901993145,2.935240446,wintersweet
1.256393742,17.05291701,5.330489148,1.41324222,9.34E-06,1.89404022,0.051371809,1.136784751,0.487698825,4.038209814,3.004358495,wintersweet
