ASM,Contrast,Entropy,Homogeneity,Correlation,Asp Ratio,Form Factor,Narrow Factor,Rect,PRD,PRLW,Class
0.016843642,28.48160616,10.7782718,0.665741165,1.42E-05,0.93314344,0.030452076,1.744378828,0.553149855,4.572514954,3.850173217,castor aralia
0.012913954,36.45970561,11.40427357,0.611271108,1.40E-05,0.779567236,0.029467625,1.952832462,0.581499209,4.43058524,3.790227331,castor aralia
0.014507256,29.74568345,11.11628571,0.648449111,1.40E-05,0.849807228,0.030587829,1.826710358,0.562767668,4.526173522,3.79834877,castor aralia
0.019220688,23.71270199,10.67951234,0.718299273,1.30E-05,0.872124226,0.031631946,1.846361875,0.57757661,4.290681209,3.69051317,castor aralia
0.023010325,27.86965957,10.37927338,0.686956746,1.43E-05,0.792183417,0.03302508,1.765585701,0.520546742,4.853404852,3.787726527,castor aralia
0.01362906,32.66063798,11.34053886,0.617516332,1.40E-05,0.834684476,0.0296481,1.794193959,0.615534673,4.515904472,3.686167676,castor aralia
0.015576782,33.26136478,11.07971803,0.620641235,1.39E-05,0.840342703,0.029977477,1.727988561,0.556026537,4.889738359,3.85819536,castor aralia
0.016573006,36.04614871,10.94535589,0.620000799,1.31E-05,0.787091924,0.023403894,1.852226123,0.634737499,4.992891475,4.073096463,castor aralia
0.021913698,30.0858072,10.36373979,0.65916511,1.17E-05,0.771313767,0.028430155,1.972539869,0.583317575,4.482461057,3.850152219,castor aralia
0.012029414,25.80095453,11.28884011,0.644810995,1.20E-05,0.689730235,0.029279185,2.173347124,0.606872564,4.156263043,3.687177215,castor aralia
0.018300267,21.52293576,10.5551245,0.723888968,1.30E-05,0.772341577,0.02930624,2.112137628,0.513761655,4.390481813,4.041070107,castor aralia
0.014935453,30.85716923,11.12373653,0.640429071,1.35E-05,0.867524249,0.030865542,1.873540702,0.552610919,4.387825734,3.818808466,castor aralia
0.017911196,27.37051125,10.79788717,0.668641863,1.31E-05,0.885116747,0.029884592,1.784103602,0.577306519,4.53578811,3.79957599,castor aralia
0.010335586,45.57275452,11.75796932,0.558132405,1.35E-05,0.8108009,0.031407507,1.920017484,0.551010748,4.396842805,3.779981227,castor aralia
0.011186624,43.74053442,11.7433366,0.557896357,1.25E-05,0.72178129,0.032318114,1.961318731,0.540787576,4.539548475,3.732402483,castor aralia
0.012506816,35.68791081,11.40456075,0.599322603,1.33E-05,0.772516675,0.032091751,1.853866452,0.595547203,4.439282867,3.586813511,castor aralia
0.012126463,36.90469992,11.43181002,0.59630881,1.34E-05,0.754342554,0.026759893,1.912622693,0.583991195,4.815496343,3.960267956,castor aralia
0.012211171,39.99671239,11.42144108,0.590758853,1.33E-05,0.716324136,0.027956729,1.883205158,0.622422192,4.756219151,3.738262268,castor aralia
0.01634889,28.4594434,10.89080637,0.651411388,1.27E-05,0.701484744,0.029061551,1.986158366,0.582720212,4.619421304,3.782610449,castor aralia
0.012863077,47.97027898,11.49498096,0.551279253,1.33E-05,0.87699606,0.029581209,1.818465962,0.545081832,4.624419113,3.929132235,castor aralia
0.015172262,31.98515376,11.06290681,0.62591453,1.34E-05,0.737252732,0.033522458,1.894103784,0.573497948,4.434597121,3.564604323,castor aralia
0.012648748,47.53443355,11.51920227,0.55597179,1.34E-05,0.767913447,0.028772012,1.964039651,0.60229304,4.41371791,3.765356471,castor aralia
0.016115583,31.05738064,10.9372915,0.644366422,1.20E-05,0.713500303,0.032781786,2.048692943,0.541007388,4.339184774,3.701646923,castor aralia
0.020499171,27.80056059,10.58638112,0.673960588,1.33E-05,2.170890412,0.034269815,1.147671583,0.463504264,4.692244932,3.686845768,goldenrain tree
0.012283879,38.65695038,11.44099632,0.578874168,1.27E-05,1.889147851,0.033364205,1.095311067,0.510823288,5.088078648,3.644076392,goldenrain tree
0.018845539,23.69173028,10.56598852,0.680084358,1.13E-05,1.974735476,0.034910137,1.079544007,0.45716134,5.217886905,3.739345449,goldenrain tree
0.015599266,22.95499633,10.89507985,0.67123032,1.20E-05,2.05790896,0.035031455,1.058500667,0.485677544,5.048852553,3.596544433,goldenrain tree
0.028918452,12.27621863,9.628006849,0.85756641,1.09E-05,1.870583081,0.029579119,1.03808627,0.512525838,5.720415165,3.869616065,goldenrain tree
0.017963564,17.69346914,10.60946798,0.747062559,1.13E-05,2.285152454,0.028522829,1.239565082,0.533799118,4.325017319,3.729209961,goldenrain tree
0.036972122,11.81277601,9.331597219,0.937723668,1.14E-05,1.978533349,0.030585542,1.126967583,0.483654712,5.186699519,3.88278569,goldenrain tree
0.033999308,14.7120512,9.518375026,0.879677584,1.16E-05,2.225204179,0.032856732,1.191640003,0.473014998,4.512532602,3.710035623,goldenrain tree
0.035039219,16.35317896,9.526253647,0.859875855,1.15E-05,2.386822845,0.02915765,1.174943631,0.506289376,4.534163839,3.754412145,goldenrain tree
0.027544446,16.49973104,9.858794284,0.828293162,1.14E-05,2.189453083,0.03186041,1.151909195,0.496026099,4.666980552,3.690401867,goldenrain tree
0.01932069,20.05402744,10.60795564,0.750529132,1.21E-05,2.118713701,0.032495531,1.14876704,0.504793666,4.669422036,3.644113221,goldenrain tree
0.018664128,21.36289786,10.63592813,0.703947662,1.24E-05,1.771854686,0.036314171,1.130398374,0.478223389,5.043139146,3.644098589,goldenrain tree
0.014998087,21.78641712,10.94702138,0.691288679,1.19E-05,2.48880743,0.027768639,1.078301932,0.513721726,4.921785745,3.785971877,goldenrain tree
0.011770751,38.48313936,11.32243999,0.592319821,1.14E-05,2.227553598,0.029116205,1.029819514,0.516866561,5.303568736,3.769502351,goldenrain tree
0.021041026,18.66641064,10.21552537,0.768668665,1.06E-05,2.523464055,0.026612991,1.155764339,0.521906522,4.621563699,3.825476257,goldenrain tree
0.011907164,37.02574612,11.45809353,0.568823625,1.19E-05,2.456879213,0.031192751,1.116410418,0.510506466,4.528524859,3.593190455,goldenrain tree
0.01781072,19.88394536,10.48429632,0.736893222,1.14E-05,1.9492361,0.03102025,1.133455086,0.504149187,5.053139423,3.78547604,goldenrain tree
0.021252928,22.98099593,10.40547138,0.753002003,1.16E-05,2.345802808,0.030965789,1.083463482,0.494705284,4.868841338,3.698546309,goldenrain tree
0.019341801,21.80395925,10.65949666,0.734809898,1.22E-05,2.387234567,0.027842934,1.120682657,0.524189409,4.780443383,3.775727576,goldenrain tree
0.018201723,26.51184251,10.70592657,0.730405126,1.17E-05,2.520970868,0.033122615,0.996474569,0.514026879,4.843894179,3.455940538,goldenrain tree
0.018022899,23.64921761,10.6149694,0.7472199,1.19E-05,2.408748641,0.031705191,1.094591659,0.521549508,4.577613967,3.540689187,goldenrain tree
0.021594041,20.01143742,10.35318112,0.804587543,1.17E-05,2.348494672,0.029245794,1.159810283,0.516203857,4.579055644,3.724799007,goldenrain tree
0.015512526,30.45517593,10.96740116,0.607066773,1.17E-05,1.857782396,0.031590865,1.134201371,0.47161929,5.299511926,3.907434694,goldenrain tree
0.019464212,18.35429209,10.37371573,0.739411283,1.09E-05,2.415873087,0.030677499,1.176482854,0.499586628,4.417351506,3.67552982,goldenrain tree
0.020873943,18.53291745,10.25627416,0.75976848,1.09E-05,2.153824066,0.028614875,1.16759802,0.523540481,4.767936638,3.801864092,goldenrain tree
0.014825638,35.45283922,11.10920377,0.596086072,1.26E-05,1.893032192,0.041149856,1.145071275,0.495905673,4.443291281,3.329216495,goldenrain tree
0.011616594,37.44838481,11.5107065,0.587515522,1.27E-05,2.305466294,0.030012306,1.079969119,0.508016226,4.938792744,3.720130567,goldenrain tree
0.011810494,26.50913506,11.15659607,0.710943404,1.10E-05,2.136275304,0.034428801,1.142691228,0.512825734,4.506056605,3.507264976,goldenrain tree
0.010186794,35.27704333,11.50641185,0.611704812,1.11E-05,2.296220679,0.035185718,1.009197816,0.490415377,4.977962668,3.499655388,goldenrain tree
0.011438165,36.81627759,11.37169335,0.581652634,1.11E-05,2.520862027,0.026562421,1.258017619,0.558957887,4.108803439,3.700855759,goldenrain tree
0.01026241,73.24177657,12.16500925,0.469363832,1.50E-05,3.484602204,0.037827206,0.974106667,0.470512234,4.122202168,3.120075362,chinese cinnamon
0.012359959,32.45774191,11.63059972,0.645919259,1.39E-05,2.836835253,0.046274878,1.038781955,0.502680729,3.747483992,2.878227687,chinese cinnamon
0.010999093,62.59260433,11.82229639,0.494683825,1.39E-05,3.099107433,0.035778344,0.984834725,0.490793259,4.352701844,3.240929646,chinese cinnamon
0.015798949,59.09678222,11.37110151,0.533738913,1.43E-05,2.11431895,0.048624201,1.140349523,0.450346872,4.075462945,3.155166979,chinese cinnamon
0.013015527,58.25366306,11.64133995,0.510471389,1.44E-05,2.671374734,0.047209045,1.043898191,0.469414142,3.937166255,2.990528864,chinese cinnamon
0.015066174,47.4150829,11.35806983,0.541061602,1.37E-05,2.601820666,0.046031477,1.031784365,0.476495445,4.057098437,3.023846637,chinese cinnamon
0.008942793,60.74393323,12.25964201,0.487048301,1.46E-05,2.757762824,0.040093678,0.99192676,0.474774515,4.40007713,3.203077475,chinese cinnamon
0.017245679,37.03215215,11.09871322,0.588345704,1.26E-05,2.996903755,0.033557828,0.972889665,0.483259222,4.662437393,3.401149393,chinese cinnamon
0.011619208,44.81685077,11.79854551,0.550149553,1.49E-05,2.641346913,0.054087928,1.22753464,0.426583051,3.299905849,2.938317311,chinese cinnamon
0.014264055,40.53208463,11.36751239,0.574211582,1.47E-05,2.879526362,0.045434195,1.13448447,0.510712424,3.410054209,2.871456158,chinese cinnamon
0.011562199,74.79455708,12.10209924,0.539305386,1.67E-05,3.605874101,0.040650473,1.153754331,0.470548378,3.300246899,2.98097458,chinese cinnamon
0.007782528,102.5365185,12.70576922,0.458778616,1.48E-05,3.333180337,0.041016594,1.051609443,0.474636415,3.73298111,3.019689695,chinese cinnamon
0.012867521,55.83941548,11.72123204,0.591405248,1.57E-05,3.822062429,0.031683054,0.964541252,0.476888413,4.314280748,3.298330397,chinese cinnamon
0.013632405,78.97190139,11.70517532,0.512528044,1.56E-05,3.221835096,0.036708478,1.042957569,0.475828792,4.041784558,3.216931718,chinese cinnamon
0.006593212,86.12715324,12.81481567,0.446267776,1.46E-05,3.649485453,0.029888523,1.006059198,0.489373414,4.302176587,3.397336085,chinese cinnamon
0.010018328,61.04900672,12.0176213,0.517864028,1.48E-05,3.652876908,0.032544151,0.995395785,0.466016019,4.268249419,3.335485536,chinese cinnamon
0.012172284,60.4889069,11.81972738,0.511686109,1.40E-05,3.231905756,0.032151303,0.992328934,0.476487396,4.528871566,3.432166594,chinese cinnamon
0.014375945,48.03099217,11.35131592,0.561215675,1.38E-05,2.884694656,0.033118264,1.035022932,0.45743093,4.621719248,3.552192509,chinese cinnamon
0.012441016,65.48567876,11.70414618,0.492018647,1.44E-05,2.884545476,0.037923328,1.044831468,0.468771398,4.226503999,3.279175861,chinese cinnamon
0.024450701,45.29925623,10.62271697,0.653248181,1.55E-05,2.958958425,0.042860181,0.946707815,0.460535083,4.370752815,3.092645423,chinese cinnamon
0.018753213,46.86115551,11.06285741,0.618665522,1.38E-05,2.525787565,0.03155063,1.029375469,0.46874633,5.026374173,3.706545269,chinese cinnamon
0.012460903,62.78167749,11.74913569,0.535059698,1.48E-05,3.203258435,0.036930275,1.036922591,0.46105003,4.129451567,3.263206807,chinese cinnamon
0.01278885,76.76637134,11.92668891,0.496794092,1.60E-05,2.793176802,0.040518629,0.955784209,0.470140631,4.535755868,3.192308562,chinese cinnamon
0.007788651,76.44373167,12.59188789,0.489280607,1.46E-05,2.508095953,0.037908678,1.081135011,0.473605432,4.358834068,3.369170208,chinese cinnamon
0.009418892,67.52253813,12.27177399,0.514573598,1.47E-05,2.584678676,0.034876847,1.095488538,0.46338514,4.466313675,3.527876605,chinese cinnamon
0.013538742,62.55332465,11.56723478,0.548744791,1.46E-05,2.984508577,0.043349727,0.98141237,0.46977523,4.133080033,3.038249309,chinese cinnamon
0.013793273,54.48525411,11.5893575,0.554841444,1.57E-05,3.27181408,0.041108008,0.983501966,0.460853371,4.084001172,3.076361479,chinese cinnamon
0.012144971,86.03882006,12.05510145,0.489050312,1.61E-05,3.305303329,0.034558271,1.159669463,0.482735347,3.672227366,3.269424781,chinese cinnamon
0.017369911,51.16312165,11.10964196,0.552173253,1.34E-05,2.819461029,0.034442904,1.184965709,0.485026974,3.888466302,3.401325032,chinese cinnamon
0.018621454,42.30828025,11.01162726,0.609819223,1.30E-05,2.834092339,0.04167355,1.189060828,0.475040188,3.55053262,3.120678343,chinese cinnamon
0.021840088,55.10352996,10.49051865,0.705781154,1.39E-05,3.688254058,0.043280243,1.04958308,0.43079418,3.63323095,2.999987993,anhui barberry
0.014958234,18.48111509,11.30181583,0.795672802,1.73E-05,3.065189419,0.048550064,0.9068511,0.434847963,4.334826621,2.964041277,anhui barberry
0.026285868,11.80680412,10.27926803,0.969564105,1.37E-05,2.807508233,0.049280307,0.90282232,0.473014608,4.329753935,2.882343197,anhui barberry
0.023637828,20.15223946,10.4493609,0.791923596,1.56E-05,3.102706344,0.048568142,1.117374674,0.457419624,3.40877001,2.880492607,anhui barberry
0.026396296,16.82018676,10.21581007,0.832298758,1.45E-05,3.161544168,0.046857275,1.041451436,0.474153371,3.622958967,2.866468566,anhui barberry
0.039348444,14.39280246,9.381130534,0.91940479,1.39E-05,3.520105148,0.043648984,1.012655488,0.430516216,3.839535034,3.027941316,anhui barberry
0.008825459,60.73853026,12.53006679,0.623378976,2.28E-05,2.841949053,0.04904938,0.943306721,0.446677918,4.248395337,2.964439142,anhui barberry
0.023934904,43.42624621,10.36228541,0.751565796,1.41E-05,3.108376002,0.044974118,1.135372898,0.435036773,3.571497851,3.067978275,anhui barberry
0.034571085,18.98871128,9.691499729,0.855063738,1.46E-05,3.252701712,0.047215924,1.173790259,0.453979776,3.226449564,2.896641163,anhui barberry
0.048405221,14.25452051,9.088642333,0.934394363,1.31E-05,3.197924345,0.045465767,1.107111997,0.442515268,3.560967099,3.003261134,anhui barberry
0.018314259,30.93295493,10.84950357,0.699382801,1.79E-05,3.057066127,0.047902369,1.038071042,0.43479662,3.817674784,2.986199045,anhui barberry
0.028770528,21.44328443,10.01194677,0.804180594,1.50E-05,3.128364335,0.047520489,1.029411961,0.440768724,3.794952034,2.960293759,anhui barberry
0.032407359,17.5673435,9.846778741,0.844227487,1.48E-05,3.206015786,0.045157046,1.121509155,0.446428812,3.5073207,2.998286019,anhui barberry
0.009512796,46.76968921,11.9548349,0.603017529,2.13E-05,3.411226881,0.044088329,1.104482432,0.451470154,3.474637811,2.967697041,anhui barberry
0.016315071,39.86452203,11.1872475,0.621028933,1.96E-05,3.378403834,0.044478793,1.105306927,0.450410895,3.477606086,2.965917215,anhui barberry
0.014531889,37.68161096,11.42801794,0.659926745,1.91E-05,2.922802766,0.04926082,1.07275553,0.444488965,3.684836097,2.945248706,anhui barberry
0.031754681,20.53279826,9.827213035,0.805082367,1.52E-05,3.313065825,0.045549,1.076502688,0.44991318,3.565053634,2.947984291,anhui barberry
0.020607626,36.86361203,10.80285647,0.670540564,1.92E-05,3.325852261,0.045996168,1.015066244,0.459475609,3.715883429,2.899931486,anhui barberry
0.020157291,35.11115889,10.65948012,0.734864943,1.36E-05,4.642606095,0.031049754,1.023279042,0.4640883,3.778292786,3.181059497,anhui barberry
0.019013077,36.57572079,10.7974408,0.702785741,1.39E-05,4.652414869,0.031391593,1.088132339,0.466270901,3.521707093,3.154128297,anhui barberry
0.030780059,22.67970365,10.11208886,0.813339752,1.52E-05,4.116318453,0.040263163,0.970651063,0.451596102,3.765766139,2.940816173,anhui barberry
0.039161078,15.58531239,9.432992111,0.908997489,1.31E-05,4.116318453,0.040140954,1.32952907,0.497854972,2.622420962,2.805121282,anhui barberry
0.029429075,21.66162873,10.09747867,0.886687532,1.32E-05,4.985215878,0.03251948,1.065920107,0.46035063,3.434133653,3.048919783,anhui barberry
0.013993093,45.75146314,11.46374999,0.639861418,1.49E-05,4.979739271,0.031108368,1.018474596,0.46792946,3.646848244,3.093087802,anhui barberry
0.033803183,20.82332196,9.926604084,0.860366811,1.40E-05,4.033628912,0.038917091,1.115957001,0.45045674,3.369828809,3.013492019,anhui barberry
0.031254768,24.16904283,10.0686593,0.840253573,1.46E-05,4.690712821,0.034521547,1.084168533,0.464043087,3.364801919,3.006965716,anhui barberry
0.033802269,21.29918264,9.895550482,0.90325275,1.34E-05,4.42222411,0.035957939,1.104269315,0.491293416,3.239938391,2.917931151,anhui barberry
0.040256739,19.9851802,9.545509687,0.898854517,1.32E-05,4.576175606,0.035698764,1.027439351,0.456568912,3.563794917,3.004935391,anhui barberry
0.024551867,25.51341706,10.42983109,0.832265081,1.40E-05,4.318806162,0.034330331,1.104805274,0.50226139,3.316870484,2.975526357,anhui barberry
0.040903589,21.23299475,9.652795004,0.874800741,1.31E-05,4.930792372,0.034361426,1.101116312,0.446394452,3.302276721,3.023087061,anhui barberry
0.009749415,31.84983985,11.82073872,0.640313248,1.24E-05,1.78362824,0.053683484,1.116218797,0.46687598,4.237184614,3.030538632,big fruited holly
0.007175296,46.55364447,12.55996711,0.580661448,1.46E-05,1.618494949,0.055357345,1.222367837,0.466786938,4.000326484,3.022434928,big fruited holly
0.00683106,40.97529492,12.54852639,0.601174932,1.28E-05,1.745701198,0.050499923,1.179050616,0.491148026,4.07597052,3.055484749,big fruited holly
0.008208892,40.44286559,12.21966123,0.607070023,1.33E-05,1.420235043,0.060477511,1.276330622,0.4469651,3.998737872,2.994944677,big fruited holly
0.009578792,31.00683567,11.98979983,0.665265394,1.35E-05,1.742752048,0.052841756,1.215632329,0.450958307,4.036669022,3.117987981,big fruited holly
0.008589465,44.61772714,12.20530815,0.607903956,1.38E-05,1.648709488,0.056364088,1.299923446,0.453007579,3.749351689,3.033777779,big fruited holly
0.012229025,37.32815551,11.57778003,0.626976705,1.34E-05,1.738903243,0.056900932,1.178319558,0.465829184,3.95299411,2.957249591,big fruited holly
0.009477429,31.93372226,11.980952,0.672305246,1.39E-05,1.359749455,0.061343975,1.301938637,0.454442235,3.945070216,2.959635663,big fruited holly
0.010806113,27.08247171,11.7360883,0.700976718,1.34E-05,1.372418888,0.057783432,1.283043927,0.442457381,4.16080863,3.088265149,big fruited holly
0.015594795,17.47052411,10.97748868,0.771756936,1.22E-05,1.361558441,0.055106112,1.286925584,0.420743699,4.373405299,3.244970485,big fruited holly
0.008344775,40.1239349,12.27078656,0.641728072,1.32E-05,1.552494229,0.052168526,1.193626911,0.445930302,4.408375982,3.200460376,big fruited holly
0.010934071,27.72574682,11.63495606,0.691137356,1.19E-05,1.595241651,0.04777621,1.167546516,0.469286738,4.528846266,3.250202714,big fruited holly
0.012390173,20.58044945,11.34633687,0.796283055,1.23E-05,1.509627871,0.04841397,1.173495986,0.473119098,4.5826095,3.23485662,big fruited holly
0.01058229,25.96256574,11.67881691,0.741840143,1.24E-05,1.513598013,0.046730064,1.172593704,0.470828919,4.67323277,3.299739806,big fruited holly
0.01297947,30.48666919,11.37068307,0.717730382,1.30E-05,1.712683589,0.055479789,1.121737891,0.433042975,4.39478002,3.112479702,big fruited holly
0.010340706,20.27305923,11.77881324,0.875082257,1.59E-05,1.385555586,0.059384877,1.272647392,0.451702981,4.075824944,3.012714845,big fruited holly
0.007951777,24.83345479,12.3740202,0.809587564,1.69E-05,1.607292289,0.057272074,1.116393254,0.483909447,4.244063366,2.920816034,big fruited holly
0.014265033,18.41192815,11.1959513,0.934322166,1.43E-05,1.608931774,0.058286024,1.146663943,0.455206955,4.22093213,2.984828835,big fruited holly
0.015087442,16.89316093,11.17545921,0.916126327,1.45E-05,1.612551091,0.058482007,1.178923248,0.4699944,4.029027692,2.93180091,big fruited holly
0.017174448,16.86280396,11.09013367,0.936486409,1.56E-05,1.692701991,0.061573551,1.012631343,0.472074846,4.452007136,2.833997291,big fruited holly
0.016192643,16.39347224,11.0696008,0.945515359,1.45E-05,1.670156841,0.059368174,1.03585919,0.465521909,4.493386141,2.911353556,big fruited holly
0.014524436,20.11736589,11.2265854,0.901462748,1.51E-05,1.63093405,0.066659962,1.049205118,0.419943952,4.460599205,2.901215849,big fruited holly
0.00865766,29.00250973,12.30540816,0.789401157,1.69E-05,1.517753463,0.064576945,1.102958196,0.456916999,4.284330117,2.848590421,big fruited holly
0.014480907,17.54378396,11.36847677,0.952090394,1.56E-05,1.756592573,0.059553563,0.990684342,0.453560815,4.634016117,2.9254407,big fruited holly
0.010901801,22.54720127,11.93565331,0.857287546,1.76E-05,1.83738734,0.057984095,0.989419451,0.459783969,4.56654607,2.925838703,big fruited holly
0.014844426,19.57968987,11.44398587,0.888342722,1.72E-05,1.815254115,0.057551426,1.026349763,0.465000659,4.420598494,2.92547429,big fruited holly
0.015472059,23.22600009,11.40902894,0.906434017,1.54E-05,1.810000793,0.056265393,1.161071424,0.472981065,3.924272225,2.934880249,big fruited holly
0.011740728,32.2462203,11.56570722,0.650201217,1.35E-05,1.77783806,0.055584611,1.121546435,0.466059789,4.154689193,2.98222959,big fruited holly
0.009088033,44.50434144,12.1889161,0.615574033,1.39E-05,1.672867286,0.055851267,1.215498057,0.470506358,3.923880055,2.985067013,big fruited holly
0.009969737,21.33196432,11.99905941,0.834432248,1.54E-05,1.494275173,0.058616343,1.168965419,0.472339967,4.205777948,2.945331759,big fruited holly
0.001426299,285.7603036,15.4633638,0.275327376,1.74E-05,1.834031007,0.013033389,1.118957423,0.49444696,8.220430633,5.952648065,japanese cheesewood
0.001333656,252.1590577,15.42665073,0.270957619,1.58E-05,2.417594221,0.015110959,1.120365461,0.515554875,6.503769249,5.154514294,japanese cheesewood
0.001220949,249.9371412,15.54862904,0.288894952,1.64E-05,2.676739439,0.015233524,1.09341239,0.537376464,6.178363399,4.9181377,japanese cheesewood
0.001410911,337.3842119,15.66323204,0.262836118,1.92E-05,2.279997195,0.011335043,1.086687987,0.523141195,7.914198398,5.978230278,japanese cheesewood
0.001096194,347.9287132,15.9032812,0.264230312,1.75E-05,2.629283325,0.006499666,1.102690239,0.503735615,9.774193621,7.808200957,japanese cheesewood
0.001445995,259.4497268,15.36367141,0.285561052,1.83E-05,2.621223544,0.016457235,1.142410505,0.512583788,5.886605272,4.867834764,japanese cheesewood
0.001896917,179.5378381,14.8720599,0.319438061,1.75E-05,2.296601006,0.014128303,1.121288955,0.504399246,6.971198758,5.445580384,japanese cheesewood
0.001312525,258.8091462,15.48237234,0.274345147,1.59E-05,2.052740662,0.015390916,1.043077464,0.491110969,7.696518994,5.398275957,japanese cheesewood
0.001891281,192.308218,14.9279721,0.315160629,1.56E-05,2.111885287,0.011984472,1.153622106,0.50745679,7.648781932,5.988286826,japanese cheesewood
0.003178442,54.48919546,13.70913033,0.484359677,1.75E-05,2.307244903,0.018586932,1.123895679,0.507846743,6.029162029,4.727268784,japanese cheesewood
0.00184783,167.624366,15.01741601,0.356620576,1.59E-05,1.787841152,0.003993356,1.132556387,0.527866049,14.38284591,10.4463739,japanese cheesewood
0.002651181,155.2861127,14.36933918,0.346966462,1.59E-05,2.609244923,0.017833078,1.127491943,0.517841887,5.713699339,4.657247559,japanese cheesewood
0.004181374,78.13760273,13.4875877,0.462624389,1.48E-05,1.695535258,0.013920299,1.140684329,0.506135053,8.020909652,5.755073942,japanese cheesewood
0.002203857,137.4071574,14.59605251,0.348170477,1.59E-05,2.596579114,0.014170072,1.141925598,0.518829857,6.338155586,5.225317038,japanese cheesewood
0.002234756,174.2019287,14.72485831,0.337307524,1.58E-05,2.018314231,0.008344244,1.163834287,0.519973915,9.18184986,7.145714587,japanese cheesewood
0.001902394,167.7621358,14.85268834,0.338577646,1.64E-05,2.088440795,0.014161574,1.115957666,0.478822437,7.530055673,5.682360657,japanese cheesewood
0.001670457,299.3369594,15.50044725,0.292545344,1.82E-05,2.318529921,0.009078686,1.078282912,0.517999189,8.881470785,6.690900652,japanese cheesewood
0.001864256,185.6455938,14.93275582,0.335657739,1.73E-05,2.360719468,0.013779177,1.089971896,0.507631713,7.139642977,5.466431557,japanese cheesewood
0.001804723,146.752559,14.82971145,0.354746134,1.66E-05,2.134197157,0.016820038,1.053099927,0.483550841,7.207399488,5.168403381,japanese cheesewood
0.002394007,119.8375599,14.42388044,0.367946141,1.59E-05,2.639445841,0.02090959,1.124488481,0.489588367,5.410037855,4.411972624,japanese cheesewood
0.002548025,153.5494008,14.41035094,0.341666754,1.51E-05,2.099183416,0.013114474,1.132897192,0.50642505,7.475690045,5.73647221,japanese cheesewood
0.002348172,118.3728816,14.46809856,0.377847463,1.58E-05,1.746991473,0.013537647,1.151942249,0.495617391,8.018239835,5.874125533,japanese cheesewood
0.002416147,114.440058,14.45441313,0.377276397,1.67E-05,2.330410992,0.009170862,1.103797887,0.510042941,8.677322256,6.702085647,japanese cheesewood
0.002018071,181.3722661,14.85811022,0.329715631,1.62E-05,1.935467603,0.009650695,1.06786273,0.479261052,9.89751707,6.968676484,japanese cheesewood
0.002000576,157.7051952,14.75223057,0.327115677,1.59E-05,2.419417018,0.011057931,1.12535262,0.519820417,7.535158738,5.999840349,japanese cheesewood
0.002945203,120.7844836,14.29891843,0.39974328,1.97E-05,2.119520939,0.010470529,1.107717904,0.509802652,8.487242706,6.387716064,japanese cheesewood
0.002798653,116.5148587,14.2076237,0.381875983,1.60E-05,2.162821569,0.018955811,1.124735459,0.488582165,6.282019438,4.831652185,japanese cheesewood
0.002441389,178.3401548,14.69463566,0.332357905,1.70E-05,2.239662536,0.010544092,1.12211431,0.510445888,8.116936716,6.296686521,japanese cheesewood
0.001738253,199.5946699,15.09322044,0.319067284,1.56E-05,2.068353095,0.00972807,1.162555692,0.492883664,8.637505671,6.76895236,japanese cheesewood
0.00134838,196.9212138,15.40076627,0.309616223,1.69E-05,2.383607954,0.010523844,1.120529938,0.498511166,7.980580254,6.299596348,japanese cheesewood
0.015340549,43.11815945,11.0706762,0.620299991,1.25E-05,1.99733769,0.048360042,1.153295311,0.483405037,4.012682548,3.083835135,wintersweet
0.015290628,43.48152639,11.17810319,0.632171916,1.41E-05,1.771196034,0.053083691,1.18502843,0.485970078,3.947776829,2.990065799,wintersweet
0.01362549,39.15392108,11.31574971,0.64076988,1.37E-05,1.732135311,0.055977548,1.230504997,0.46641479,3.821489038,2.981230877,wintersweet
0.013831641,36.30033009,11.14836246,0.632432031,1.30E-05,1.79274652,0.055749931,1.157710342,0.461329184,4.022657079,2.989511947,wintersweet
0.017709956,25.21777606,10.70094826,0.731564872,1.27E-05,1.623549616,0.054991466,1.175923405,0.438591698,4.297445038,3.127271947,wintersweet
0.011767868,53.43731328,11.62357124,0.580280691,1.45E-05,2.005360246,0.052436955,1.127295976,0.481940589,3.940491172,2.964040816,wintersweet
0.016636383,41.51691426,11.06635739,0.636212819,1.44E-05,1.802383812,0.050384103,1.184573351,0.493495112,3.987734248,3.038140325,wintersweet
0.014121226,43.64267465,11.11918779,0.619661772,1.51E-05,1.703302375,0.059954433,1.16521528,0.458909649,3.964365671,2.910562999,wintersweet
0.013406151,43.40849927,11.31472507,0.599544617,1.30E-05,1.841632314,0.054167827,1.082019055,0.476726183,4.237975287,2.97186018,wintersweet
0.015609331,38.14029051,10.97767966,0.662548356,1.25E-05,1.83679089,0.049506161,1.17298439,0.473870642,4.106940216,3.119198451,wintersweet
0.015027587,42.2454832,11.15679352,0.639307472,1.33E-05,2.050704905,0.056200284,1.176278859,0.464039411,3.676134861,2.906730027,wintersweet
0.016037923,39.96040123,10.97828987,0.642649533,1.31E-05,2.007586053,0.054020526,1.126940724,0.476861075,3.901993145,2.935240446,wintersweet
0.018432344,38.72557006,10.75113956,0.667528288,1.28E-05,1.89404022,0.051371809,1.136784751,0.487698825,4.038209814,3.004358495,wintersweet
